2341,03
2369,08
2366,44
2343,05
2243,56
2154,48
2233,82
2168,66
2192,25
2221,14
2182,35
2212,10
2249,57
2279,55
2280,14
2295,49
2364,96
2365,45
2352,13
2433,07
2389,45
2397,38
2351,12
2400,44
2374,60
2415,98
2330,92
2403,33
2408,55
2175,12
2102,90
2135,97
2174,74
2125,02
2267,64
2265,99
2310,45
2283,41
2261,43
2263,39
2221,70
2029,42
1690,74
1450,52
1226,02
1101,74
1112,14
1007,00
868,40
735,39
752,53
810,27
754,39
579,32
554,97
586,44
645,25
686,83
614,08
668,80
788,49
942,92
1018,90
1084,21
1193,62
1392,85
1409,71
1445,09
1469,44
1509,21
1561,14
1579,01
1632,49
1590,93
1551,88
1493,59
1393,17
1323,48
1303,77
1285,62
1220,26
1168,17
1265,19
1318,54
1432,28
1472,37
1591,57
1688,48
1757,15
1806,59
1827,24
1719,26
1642,74
1577,98
1534,25
1507,38
1517,24
1567,74
1595,18
1661,56
1629,51
1645,98
1573,64
1522,31
1532,81
1489,19
1500,62
1530,72
1609,46
1625,81
1559,84
1471,43
1241,73
1141,50
1093,59
1004,41
867,71
622,19
522,10
411,53
336,61
297,97
233,64
127,19
55,00
34,26
22,48
27,00
11,23
0,21
0,29
12,45
28,58
